Date,RD,Temp,Prec
09/07/1985,0.83,21.3,0
10/07/1985,0.83,21.3,0
11/07/1985,0.87,21.3,0
12/07/1985,0.82,21.3,0
13/07/1985,0.76,21.3,4.9
14/07/1985,0.75,21.3,0
15/07/1985,0.75,21.3,0
16/07/1985,0.7,21.3,0
17/07/1985,0.69,21.3,0
18/07/1985,0.69,21.3,0
19/07/1985,0.69,21.3,0
20/07/1985,0.68,21.3,0
21/07/1985,0.64,21.3,0
22/07/1985,0.67,21.3,0
23/07/1985,0.64,21.3,0
24/07/1985,0.63,21.3,0
25/07/1985,0.62,21.3,0
26/07/1985,0.58,21.3,0
27/07/1985,0.57,21.3,0
28/07/1985,0.58,21.3,0
29/07/1985,0.67,21.3,2.5
30/07/1985,0.64,21.3,14.4
31/07/1985,0.63,21.3,0
01/08/1985,0.63,19.5,0
02/08/1985,0.62,19.5,0
03/08/1985,0.58,19.5,0
04/08/1985,0.56,19.5,0
05/08/1985,0.47,19.5,0
06/08/1985,0.45,19.5,0
07/08/1985,0.41,19.5,0
08/08/1985,0.4,19.5,0
09/08/1985,0.36,19.5,0
10/08/1985,0.36,19.5,0
11/08/1985,0.36,19.5,0
12/08/1985,0.35,19.5,1.6
13/08/1985,0.31,19.5,0
14/08/1985,0.31,19.5,0
15/08/1985,0.31,19.5,0
16/08/1985,0.31,19.5,0
17/08/1985,0.31,19.5,0
18/08/1985,0.3,19.5,0
19/08/1985,0.27,19.5,0
20/08/1985,0.26,19.5,0
21/08/1985,0.27,19.5,0
22/08/1985,0.3,19.5,0
23/08/1985,0.3,19.5,0
24/08/1985,0.27,19.5,0
25/08/1985,0.26,19.5,1.1
26/08/1985,0.26,19.5,0
27/08/1985,0.23,19.5,0
28/08/1985,0.26,19.5,0
29/08/1985,0.26,19.5,0
30/08/1985,0.26,19.5,0
31/08/1985,0.26,19.5,0
01/09/1985,0.26,22.4,0
02/09/1985,0.26,22.4,0
03/09/1985,0.23,22.4,0
04/09/1985,0.26,22.4,0
05/09/1985,0.26,22.4,0
06/09/1985,0.23,22.4,0
07/09/1985,0.22,22.4,0
08/09/1985,0.22,22.4,0
09/09/1985,0.23,22.4,0
10/09/1985,0.26,22.4,0
11/09/1985,0.26,22.4,0
12/09/1985,0.26,22.4,0
13/09/1985,0.23,22.4,0
14/09/1985,0.23,22.4,0
15/09/1985,0.26,22.4,0
16/09/1985,0.26,22.4,0
17/09/1985,0.26,22.4,0
18/09/1985,0.26,22.4,0
19/09/1985,0.26,22.4,0
20/09/1985,0.26,22.4,0
21/09/1985,0.26,22.4,0
22/09/1985,0.26,22.4,0
23/09/1985,0.26,22.4,0
24/09/1985,0.26,22.4,0
25/09/1985,0.26,22.4,0
26/09/1985,0.26,22.4,0
27/09/1985,0.26,22.4,0
28/09/1985,0.26,22.4,0
29/09/1985,0.26,22.4,0
30/09/1985,0.26,22.4,0
01/10/1985,0.4,18.1,7.8
02/10/1985,0.46,18.1,0
03/10/1985,0.7,18.1,6.9
04/10/1985,1.05,18.1,12.7
05/10/1985,1.2,18.1,3.7
06/10/1985,1.62,18.1,0
07/10/1985,0.97,18.1,0
08/10/1985,0.83,18.1,0
09/10/1985,0.76,18.1,0
10/10/1985,0.63,18.1,0
11/10/1985,0.57,18.1,0
12/10/1985,0.46,18.1,0
13/10/1985,0.46,18.1,0
14/10/1985,0.46,18.1,0
15/10/1985,0.46,18.1,0
16/10/1985,0.46,18.1,0
17/10/1985,0.4,18.1,0
18/10/1985,0.4,18.1,0
19/10/1985,0.4,18.1,0
20/10/1985,0.4,18.1,0
21/10/1985,0.35,18.1,0
22/10/1985,0.35,18.1,0
23/10/1985,0.35,18.1,0
24/10/1985,0.35,18.1,0
25/10/1985,0.35,18.1,0
26/10/1985,0.35,18.1,0
27/10/1985,0.35,18.1,0
28/10/1985,0.35,18.1,0
29/10/1985,0.35,18.1,0
30/10/1985,0.35,18.1,0
31/10/1985,0.4,18.1,0
01/11/1985,0.4,11.6,0
02/11/1985,0.57,11.6,3.3
03/11/1985,2.37,11.6,25.7
04/11/1985,7.09,11.6,55.2
05/11/1985,7.09,11.6,23.2
06/11/1985,5.92,11.6,52.1
07/11/1985,4.56,11.6,22.1
08/11/1985,3.7,11.6,1.8
09/11/1985,3.23,11.6,0.5
10/11/1985,2.68,11.6,16.5
11/11/1985,2.37,11.6,0.6
12/11/1985,2.37,11.6,10.1
13/11/1985,2.27,11.6,0.2
14/11/1985,2.17,11.6,0
15/11/1985,2.17,11.6,0
16/11/1985,1.98,11.6,0
17/11/1985,1.89,11.6,0
18/11/1985,1.79,11.6,0
19/11/1985,1.62,11.6,0
20/11/1985,1.44,11.6,0
21/11/1985,1.36,11.6,0
22/11/1985,1.28,11.6,0
23/11/1985,1.12,11.6,0
24/11/1985,0.97,11.6,0
25/11/1985,0.97,11.6,1.8
26/11/1985,1.12,11.6,10.9
27/11/1985,1.28,11.6,1.2
28/11/1985,1.28,11.6,0
29/11/1985,1.2,11.6,0.1
30/11/1985,1.2,11.6,12.4
01/12/1985,1.2,10.4,0
02/12/1985,1.2,10.4,0
03/12/1985,1.12,10.4,0
04/12/1985,1.12,10.4,0
05/12/1985,1.12,10.4,50.4
06/12/1985,1.2,10.4,15.2
07/12/1985,1.28,10.4,0.3
08/12/1985,1.28,10.4,11.2
09/12/1985,1.36,10.4,9.9
10/12/1985,1.44,10.4,1.1
11/12/1985,1.44,10.4,12.6
12/12/1985,1.53,10.4,0
13/12/1985,1.79,10.4,0
14/12/1985,1.79,10.4,0
15/12/1985,1.89,10.4,0
16/12/1985,1.98,10.4,0
17/12/1985,2.27,10.4,0
18/12/1985,2.37,10.4,0
19/12/1985,2.37,10.4,0
20/12/1985,2.47,10.4,0
21/12/1985,2.79,10.4,0
22/12/1985,3.58,10.4,16.5
23/12/1985,4.69,10.4,20.1
24/12/1985,6.35,10.4,57.1
25/12/1985,6.35,10.4,41.1
26/12/1985,7.09,10.4,15.3
27/12/1985,7.55,10.4,55.5
28/12/1985,7.86,10.4,12.7
29/12/1985,7.86,10.4,0
30/12/1985,8.18,10.4,0
31/12/1985,8.18,10.4,6.2
01/01/1986,8.99,8.3,30.7
02/01/1986,9.66,8.3,38.6
03/01/1986,9.33,8.3,27.1
04/01/1986,10.01,8.3,1.1
05/01/1986,10.7,8.3,21.6
06/01/1986,11.96,8.3,1.1
07/01/1986,12.9,8.3,28.7
08/01/1986,9.66,8.3,18.7
09/01/1986,8.5,8.3,1.4
10/01/1986,8.18,8.3,0
11/01/1986,7.71,8.3,0.7
12/01/1986,6.79,8.3,2.8
13/01/1986,6.06,8.3,0
14/01/1986,5.36,8.3,0
15/01/1986,5.09,8.3,0
16/01/1986,4.69,8.3,0.5
17/01/1986,4.06,8.3,0
18/01/1986,3.58,8.3,0
19/01/1986,3.34,8.3,0
20/01/1986,3.23,8.3,3.4
21/01/1986,3.23,8.3,0
22/01/1986,3.23,8.3,4.4
23/01/1986,2.9,8.3,4.2
24/01/1986,2.9,8.3,14.3
25/01/1986,2.9,8.3,0
26/01/1986,2.79,8.3,0
27/01/1986,2.79,8.3,0
28/01/1986,2.58,8.3,0
29/01/1986,2.68,8.3,33.1
30/01/1986,3.12,8.3,30.7
31/01/1986,3.34,8.3,10.7
01/02/1986,3.94,8.4,0.2
02/02/1986,4.44,8.4,0
03/02/1986,5.09,8.4,0
04/02/1986,5.22,8.4,9.1
05/02/1986,4.96,8.4,0.9
06/02/1986,4.96,8.4,2.3
07/02/1986,4.44,8.4,2.4
08/02/1986,4.31,8.4,22.2
09/02/1986,4.18,8.4,0
10/02/1986,4.31,8.4,0
11/02/1986,4.56,8.4,2.6
12/02/1986,4.96,8.4,0
13/02/1986,7.55,8.4,28.2
14/02/1986,23.79,8.4,44.6
15/02/1986,27.43,8.4,14.9
16/02/1986,29.71,8.4,55.6
17/02/1986,25.95,8.4,46.1
18/02/1986,20.11,8.4,30.8
19/02/1986,12.15,8.4,1.1
20/02/1986,8.67,8.4,5.1
21/02/1986,8.18,8.4,30.1
22/02/1986,8.99,8.4,12.3
23/02/1986,9.83,8.4,19.7
24/02/1986,10.7,8.4,39.5
25/02/1986,12.33,8.4,3.5
26/02/1986,10.35,8.4,2.9
27/02/1986,18.14,8.4,42.8
28/02/1986,20.11,8.4,0.2
01/03/1986,14.64,9.9,1.7
02/03/1986,10.88,9.9,5.9
03/03/1986,1.2,9.9,0.4
04/03/1986,6.94,9.9,0
05/03/1986,8.18,9.9,0
06/03/1986,7.86,9.9,0
07/03/1986,7.24,9.9,0
08/03/1986,7.09,9.9,0
09/03/1986,6.49,9.9,0
10/03/1986,5.92,9.9,0
11/03/1986,5.36,9.9,0
12/03/1986,5.09,9.9,0
13/03/1986,4.96,9.9,31.7
14/03/1986,4.96,9.9,1.9
15/03/1986,4.82,9.9,0
16/03/1986,4.69,9.9,0
17/03/1986,4.82,9.9,0
18/03/1986,4.69,9.9,0.8
19/03/1986,4.56,9.9,3.6
20/03/1986,4.56,9.9,0
21/03/1986,4.56,9.9,0
22/03/1986,4.56,9.9,0
23/03/1986,4.31,9.9,0.3
24/03/1986,4.31,9.9,6.1
25/03/1986,4.18,9.9,11.4
26/03/1986,3.94,9.9,2.5
27/03/1986,3.94,9.9,5.7
28/03/1986,3.7,9.9,7.7
29/03/1986,3.7,9.9,3.6
30/03/1986,3.58,9.9,0.2
31/03/1986,3.58,9.9,0
01/04/1986,3.7,9,0
02/04/1986,3.58,9,0
03/04/1986,3.58,9,0.2
04/04/1986,3.58,9,0
05/04/1986,3.58,9,0
06/04/1986,3.58,9,0.9
07/04/1986,3.58,9,0
08/04/1986,3.58,9,0
09/04/1986,3.46,9,0
10/04/1986,3.46,9,0
11/04/1986,3.58,9,0
12/04/1986,3.58,9,0
13/04/1986,3.58,9,0
14/04/1986,3.58,9,0
15/04/1986,3.58,9,8.5
16/04/1986,3.58,9,23.9
17/04/1986,3.58,9,10.1
18/04/1986,3.58,9,2.9
19/04/1986,3.58,9,4.5
20/04/1986,4.44,9,1.9
21/04/1986,11.6,9,23.2
22/04/1986,8.67,9,29.6
23/04/1986,6.2,9,11.2
24/04/1986,5.92,9,16.6
25/04/1986,5.92,9,4.3
26/04/1986,5.64,9,6.6
27/04/1986,5.5,9,0
28/04/1986,5.22,9,6.4
29/04/1986,5.22,9,0
30/04/1986,4.96,9,0
01/05/1986,4.69,15.4,0
02/05/1986,4.31,15.4,0
03/05/1986,4.06,15.4,0.8
04/05/1986,3.94,15.4,9.1
05/05/1986,3.82,15.4,7.2
06/05/1986,3.82,15.4,5.2
07/05/1986,3.7,15.4,2.8
08/05/1986,3.46,15.4,0.8
09/05/1986,3.46,15.4,0
10/05/1986,3.34,15.4,0
11/05/1986,3.34,15.4,0
12/05/1986,3.23,15.4,0
13/05/1986,3.23,15.4,0
14/05/1986,3.12,15.4,0
15/05/1986,3.12,15.4,2.1
16/05/1986,3.12,15.4,1.3
17/05/1986,3.01,15.4,0.3
18/05/1986,3.01,15.4,0
19/05/1986,2.9,15.4,0
20/05/1986,2.79,15.4,0.2
21/05/1986,2.58,15.4,0
22/05/1986,2.47,15.4,0
23/05/1986,2.47,15.4,0
24/05/1986,2.37,15.4,0
25/05/1986,2.27,15.4,0
26/05/1986,2.08,15.4,0
27/05/1986,1.98,15.4,0
28/05/1986,1.98,15.4,0
29/05/1986,1.89,15.4,0
30/05/1986,1.89,15.4,0
31/05/1986,1.89,15.4,0
01/06/1986,1.89,18.5,0
02/06/1986,1.89,18.5,0
03/06/1986,1.89,18.5,0
04/06/1986,1.79,18.5,0
05/06/1986,1.62,18.5,0
06/06/1986,1.62,18.5,0
07/06/1986,1.53,18.5,0
08/06/1986,1.36,18.5,0
09/06/1986,1.36,18.5,0
10/06/1986,1.2,18.5,0
11/06/1986,1.2,18.5,0
12/06/1986,1.05,18.5,0
13/06/1986,0.97,18.5,0
14/06/1986,0.97,18.5,0
15/06/1986,0.97,18.5,0
16/06/1986,0.97,18.5,0
17/06/1986,1.12,18.5,0
18/06/1986,1.2,18.5,0
19/06/1986,1.2,18.5,0
20/06/1986,1.28,18.5,0.4
21/06/1986,1.62,18.5,14.5
22/06/1986,1.98,18.5,4.9
23/06/1986,1.79,18.5,28.8
24/06/1986,1.79,18.5,0
25/06/1986,1.7,18.5,0
26/06/1986,1.7,18.5,0
27/06/1986,1.7,18.5,2.5
28/06/1986,1.62,18.5,0
29/06/1986,1.7,18.5,0
30/06/1986,1.7,18.5,0
01/07/1986,1.7,22.2,0
02/07/1986,1.7,22.2,0
03/07/1986,1.62,22.2,0
04/07/1986,1.53,22.2,0
05/07/1986,1.44,22.2,0
06/07/1986,1.36,22.2,0
07/07/1986,1.2,22.2,0
08/07/1986,1.05,22.2,0
09/07/1986,0.97,22.2,0
10/07/1986,0.83,22.2,0
11/07/1986,0.7,22.2,0
12/07/1986,0.51,22.2,0
13/07/1986,0.46,22.2,0
14/07/1986,0.46,22.2,0
15/07/1986,0.4,22.2,0
16/07/1986,0.4,22.2,0
17/07/1986,0.4,22.2,0
18/07/1986,0.4,22.2,0
19/07/1986,0.35,22.2,0
20/07/1986,0.35,22.2,0
21/07/1986,0.3,22.2,0
22/07/1986,0.3,22.2,0
23/07/1986,0.3,22.2,0
24/07/1986,0.26,22.2,0
25/07/1986,0.3,22.2,0
26/07/1986,0.3,22.2,0
27/07/1986,0.26,22.2,0
28/07/1986,0.26,22.2,0
29/07/1986,0.26,22.2,0
30/07/1986,0.26,22.2,0
31/07/1986,0.26,22.2,0.2
01/08/1986,0.26,18.1,0
02/08/1986,0.26,18.1,0
03/08/1986,0.26,18.1,0.5
04/08/1986,0.21,18.1,0.4
05/08/1986,0.21,18.1,0
06/08/1986,0.21,18.1,0
07/08/1986,0.26,18.1,0
08/08/1986,0.21,18.1,0
09/08/1986,0.21,18.1,0
10/08/1986,0.21,18.1,0.9
11/08/1986,0.17,18.1,0
12/08/1986,0.17,18.1,0
13/08/1986,0.17,18.1,0
14/08/1986,0.21,18.1,0
15/08/1986,0.21,18.1,0
16/08/1986,0.21,18.1,0
17/08/1986,0.57,18.1,0.4
18/08/1986,1.44,18.1,22.3
19/08/1986,1.36,18.1,3.3
20/08/1986,1.28,18.1,0
21/08/1986,1.12,18.1,0
22/08/1986,0.9,18.1,0
23/08/1986,0.76,18.1,1.3
24/08/1986,0.7,18.1,0
25/08/1986,0.76,18.1,0
26/08/1986,0.7,18.1,9.5
27/08/1986,0.63,18.1,0.9
28/08/1986,0.57,18.1,0
29/08/1986,0.46,18.1,0
30/08/1986,0.4,18.1,0
31/08/1986,0.4,18.1,0
01/09/1986,0.4,20.2,0
02/09/1986,0.35,20.2,0
03/09/1986,0.35,20.2,0
04/09/1986,0.3,20.2,0
05/09/1986,0.3,20.2,0
06/09/1986,0.3,20.2,0
07/09/1986,0.3,20.2,0
08/09/1986,0.26,20.2,0
09/09/1986,0.35,20.2,1.4
10/09/1986,0.76,20.2,3.4
11/09/1986,1.36,20.2,5.8
12/09/1986,1.28,20.2,0.5
13/09/1986,1.2,20.2,0.2
14/09/1986,1.2,20.2,22.3
15/09/1986,1.2,20.2,15.2
16/09/1986,1.36,20.2,21.5
17/09/1986,1.36,20.2,0
18/09/1986,1.28,20.2,0
19/09/1986,1.12,20.2,0
20/09/1986,1.12,20.2,0
21/09/1986,1.05,20.2,0
22/09/1986,1.05,20.2,0
23/09/1986,0.97,20.2,0.2
24/09/1986,0.97,20.2,6.3
25/09/1986,0.9,20.2,0
26/09/1986,0.9,20.2,0
27/09/1986,0.9,20.2,0
28/09/1986,0.9,20.2,0
29/09/1986,0.83,20.2,0
30/09/1986,0.83,20.2,0
01/10/1986,0.83,17.2,0
02/10/1986,0.83,17.2,0
03/10/1986,0.83,17.2,0
04/10/1986,0.83,17.2,0
05/10/1986,0.76,17.2,0
06/10/1986,0.76,17.2,0
07/10/1986,0.76,17.2,0
08/10/1986,0.76,17.2,9.6
09/10/1986,0.76,17.2,0
10/10/1986,0.7,17.2,0.2
11/10/1986,0.7,17.2,0
12/10/1986,0.76,17.2,2.8
13/10/1986,0.76,17.2,0
14/10/1986,0.76,17.2,0
15/10/1986,0.83,17.2,0
16/10/1986,1.05,17.2,0
17/10/1986,1.05,17.2,0
18/10/1986,0.97,17.2,0
19/10/1986,1.05,17.2,0
20/10/1986,0.97,17.2,2.4
21/10/1986,0.97,17.2,0
22/10/1986,0.97,17.2,0
23/10/1986,0.97,17.2,22.7
24/10/1986,0.97,17.2,0.8
25/10/1986,0.97,17.2,28.1
26/10/1986,0.97,17.2,0
27/10/1986,0.97,17.2,0
28/10/1986,0.97,17.2,0
29/10/1986,0.97,17.2,0
30/10/1986,0.97,17.2,0
31/10/1986,0.97,17.2,0
01/11/1986,1.05,12.5,0
02/11/1986,1.05,12.5,0
03/11/1986,1.05,12.5,0
04/11/1986,1.05,12.5,0
05/11/1986,1.05,12.5,0
06/11/1986,1.05,12.5,0
07/11/1986,1.05,12.5,0
08/11/1986,1.05,12.5,5.5
09/11/1986,1.2,12.5,0
10/11/1986,2.47,12.5,0
11/11/1986,4.31,12.5,36.9
12/11/1986,6.35,12.5,13.6
13/11/1986,7.71,12.5,27.9
14/11/1986,7.86,12.5,15.9
15/11/1986,7.55,12.5,22.1
16/11/1986,7.4,12.5,0
17/11/1986,7.09,12.5,1.2
18/11/1986,6.79,12.5,0
19/11/1986,6.35,12.5,0
20/11/1986,5.92,12.5,2.4
21/11/1986,5.22,12.5,0.2
22/11/1986,4.96,12.5,7.5
23/11/1986,4.31,12.5,1.1
24/11/1986,3.82,12.5,10.3
25/11/1986,3.46,12.5,0
26/11/1986,3.23,12.5,0
27/11/1986,2.79,12.5,0
28/11/1986,2.47,12.5,0
29/11/1986,1.98,12.5,0
30/11/1986,1.79,12.5,0
01/12/1986,1.62,10.1,0
02/12/1986,1.53,10.1,0
03/12/1986,1.53,10.1,0
04/12/1986,1.53,10.1,0
05/12/1986,1.53,10.1,0
06/12/1986,1.53,10.1,0
07/12/1986,1.53,10.1,0
08/12/1986,1.53,10.1,34.7
09/12/1986,1.53,10.1,5.3
10/12/1986,1.62,10.1,0
11/12/1986,1.7,10.1,0.1
12/12/1986,2.79,10.1,8.1
13/12/1986,8.02,10.1,9.8
14/12/1986,6.35,10.1,76.8
15/12/1986,4.96,10.1,4.1
16/12/1986,3.34,10.1,10.1
17/12/1986,2.68,10.1,0
18/12/1986,2.37,10.1,0
19/12/1986,2.37,10.1,0.3
20/12/1986,2.37,10.1,4.6
21/12/1986,2.27,10.1,4.3
22/12/1986,2.27,10.1,6.8
23/12/1986,2.17,10.1,0
24/12/1986,2.17,10.1,0
25/12/1986,2.17,10.1,0
26/12/1986,2.08,10.1,0
27/12/1986,2.08,10.1,12.1
28/12/1986,1.98,10.1,0
29/12/1986,1.89,10.1,0
30/12/1986,1.89,10.1,0
31/12/1986,1.79,10.1,0.1
01/01/1987,1.79,8.7,0
02/01/1987,1.79,8.7,5.1
03/01/1987,1.79,8.7,0
04/01/1987,1.79,8.7,0
05/01/1987,1.79,8.7,0
06/01/1987,1.79,8.7,0
07/01/1987,1.79,8.7,0
08/01/1987,1.89,8.7,0
09/01/1987,1.89,8.7,6.7
10/01/1987,1.98,8.7,6.6
11/01/1987,1.98,8.7,21.4
12/01/1987,2.17,8.7,8.8
13/01/1987,2.17,8.7,24.1
14/01/1987,2.17,8.7,5.1
15/01/1987,2.27,8.7,8.7
16/01/1987,2.27,8.7,0.3
17/01/1987,2.27,8.7,0
18/01/1987,2.37,8.7,0
19/01/1987,2.37,8.7,0
20/01/1987,2.37,8.7,0
21/01/1987,2.37,8.7,0
22/01/1987,2.37,8.7,0
23/01/1987,2.47,8.7,0
24/01/1987,2.47,8.7,0.1
25/01/1987,2.47,8.7,0
26/01/1987,2.68,8.7,6.5
27/01/1987,3.01,8.7,22.1
28/01/1987,3.7,8.7,11.6
29/01/1987,4.31,8.7,14.9
30/01/1987,5.09,8.7,7.6
31/01/1987,5.5,8.7,12.1
01/02/1987,7.09,10.3,2.1
02/02/1987,7.24,10.3,18.3
03/02/1987,6.35,10.3,4.1
04/02/1987,5.64,10.3,0
05/02/1987,4.69,10.3,0
06/02/1987,3.46,10.3,0
07/02/1987,3.58,10.3,0
08/02/1987,3.82,10.3,0
09/02/1987,4.31,10.3,0
10/02/1987,5.22,10.3,12.4
11/02/1987,7.24,10.3,40.2
12/02/1987,7.24,10.3,16.3
13/02/1987,7.71,10.3,8.8
14/02/1987,7.71,10.3,14.4
15/02/1987,6.64,10.3,2.6
16/02/1987,6.35,10.3,3.4
17/02/1987,6.35,10.3,23.5
18/02/1987,6.64,10.3,24.9
19/02/1987,6.79,10.3,0
20/02/1987,7.4,10.3,0
21/02/1987,7.55,10.3,0
22/02/1987,8.02,10.3,0
23/02/1987,8.34,10.3,2.9
24/02/1987,8.83,10.3,8.7
25/02/1987,8.83,10.3,38.3
26/02/1987,7.71,10.3,0
27/02/1987,6.06,10.3,5.7
28/02/1987,5.5,10.3,0
01/03/1987,5.09,12.6,0
02/03/1987,4.96,12.6,0
03/03/1987,4.82,12.6,0
04/03/1987,4.82,12.6,0
05/03/1987,4.82,12.6,0
